user_id,answer_count
22982,2
22985,1
22987,1
22988,2
23010,3
23011,3
23015,1
23016,11
23020,3
23022,3
23038,1
23046,5
23048,1
23050,1
23056,1
23061,78
23067,2
23070,2
23071,3
23072,1
23078,1
23081,4
23089,1
23093,1
23107,1
23123,2
23126,1
23127,1
23134,2
23135,4
23136,1
23141,1
23142,1
23144,1
23154,1
23162,1
23167,1
23181,2
23188,6
23193,4
23195,1
23198,2
23199,2
23202,20
23218,39
23221,4
23226,42
23230,1
23247,2
23251,12
23256,2
23258,3
23262,1
23263,1
23264,5
23279,9
23281,1
23284,1
23285,3
23291,5
23304,3
23309,4
23319,1
23323,7
23333,3
23334,5
23347,1
23353,5
23361,1
23363,2
23366,18
23377,23
23378,1
23386,3
23404,19
23405,1
23407,5
23411,6
23414,1
23418,1
23421,3
23423,7
23433,1
23435,2
23436,2
23439,1
23447,1
23450,1
23460,2
23461,1
23462,1
23466,5
23470,2
23475,10
23483,1
23490,1
23491,3
23492,1
23496,3
23506,1
23510,1
23511,3
23530,1
23532,1
23533,11
23542,2
23545,4
23546,1
23548,2
23550,1
23563,13
23564,2
23574,1
23575,1
23579,1
23581,1
23588,1
23591,2
23602,1
23604,1
23605,1
23606,1
23613,1
23616,2
23622,69
23632,14
23639,5
23643,1
23646,1
23653,13
23654,1
23659,1
23668,1
23672,1
23676,1
23677,1
23686,3
23688,1
23690,1
23710,2
23716,4
23724,29
23729,1
23733,5
23742,1
23744,4
23749,1
23756,2
23757,1
23758,1
23767,1
23779,1
23782,1
23788,1
23792,4
23798,1
23803,1
23811,1
23818,1
23819,12
23820,7
23829,3
23830,2
23835,1
23836,4
23837,23
23847,2
23851,4
23852,2
23857,2
23860,13
23864,1
23873,1
23880,2
23883,1
23884,1
23888,2
23890,9
23891,1
23892,5
23893,2
23901,170
23915,20
23917,1
23918,2
23920,1
23925,4
23931,1
23938,4
23940,2
23952,1
23954,1
23963,2
23981,11
23983,2
23988,1
23990,1
23991,5
24002,16
24003,7
24009,2
24014,3
24016,1
24022,1
24028,265
24029,2
24030,3
24031,1
24032,1
24046,1
24047,1
24049,30
24055,1
24058,4
24062,3
24069,3
24070,1
24071,4
24077,5
24079,1
24081,37
24085,1
24088,10
24099,1
24119,1
24128,1
24131,5
24132,1
24140,1
24146,1
24151,1
24156,1
24157,1
24158,1
24160,1
24162,1
24176,2
24178,1
24179,1
24184,1
24190,1
24192,1
24199,1
24200,2
24202,3
24206,1
24208,10
24213,1
24215,5
24224,7
24227,8
24230,1
24231,1
24232,2
24244,2
24257,9
24264,1
24271,1
24276,2
24286,2
24296,1
24312,1
24323,1
24339,1
24340,1
24348,1
24351,26
24358,1
24366,1
24367,1
24368,1
24372,1
24373,1
24383,1
24384,2
24392,40
24400,9
24401,1
24405,1
24408,1
24410,3
24421,17
24424,1
24433,1
24443,1
24449,2
24453,1
24458,16
24463,1
24464,3
24465,1
24478,9
24481,1
24482,29
24484,1
24488,1
24489,1
24493,3
24496,1
24497,3
24499,1
24504,1
24519,1
24526,7
24527,1
24529,22
24537,1
24548,2
24560,2
24569,48
24573,1
24584,4
24585,3
24586,6
24589,2
24608,8
24618,5
24621,1
24632,1
24635,1
24644,1
24647,2
24667,1
24676,5
24681,2
24692,1
24696,32
24698,1
24701,7
24705,8
24730,3
24733,1
24737,4
24741,1
24742,1
24749,1
24750,4
24753,1
24758,1
24766,1
24767,2
24771,2
24775,28
24776,1
24781,1
24788,1
24791,2
24799,3
24800,9
24803,5
24818,1
24819,1
24820,1
24827,1
24833,3
24849,8
24851,1
24853,3
24855,3
24856,8
24860,2
24861,1
24868,1
24879,2
24891,9
24892,1
24894,8
24899,1
24903,1
24904,1
24908,1
24909,6
24912,16
24916,1
24918,1
24919,3
24930,3
24931,2
24932,46
24945,2
24951,1
24958,2
24962,16
24968,2
24970,1
24972,1
24973,4
24980,2
24983,1
24988,2
24995,6
25010,1
25015,1
25016,1
25019,5
25020,1
25026,17
25032,1
25033,2
25036,1
25039,2
25049,1
25052,1
25056,13
25060,1
25068,1
25077,1
25079,1
25080,1
25086,1
25092,6
25094,1
25100,1
25104,6
25105,35
25109,3
25122,1
25124,1
25128,1
25131,2
25138,1
25140,1
25141,2
25143,2
25148,1
25153,1
25156,2
25159,1
25161,1
25162,1
25182,1
25189,1
25190,1
25192,6
25199,3
25205,2
25214,1
25221,20
25228,2
25232,2
25239,3
25240,8
25242,4
25252,1
25256,1
25260,1
25262,8
25278,3
25294,4
25302,1
25310,3
25317,1
25325,1
25329,1
25332,1
25337,3
25350,1
25357,1
25362,3
25364,46
25373,2
25374,1
25375,1
25382,3
25385,3
25391,15
25400,5
25401,1
25404,35
25414,58
25415,1
25426,2
25427,2
25432,2
25433,1
25436,1
25440,30
25441,1
25446,25
25448,3
25449,1
25450,1
25458,3
25459,2
25466,12
25467,29
25476,421
25477,2
25478,3
25480,1
25482,1
25486,1
25487,3
25490,1
25494,1
25507,3
25514,1
25517,3
25520,3
25529,1
25534,1
25545,2
25546,1
25548,1
25555,1
25556,1
25559,3
25560,2
25571,1
25572,6
25575,2
25578,1
25581,2
25584,1
25586,1
25588,1
25595,1
25600,5
25603,2
25607,3
25609,1
25612,16
25616,1
25633,2
25635,1
25662,1
25664,17
25669,4
25679,1
25686,1
25691,6
25693,10
25696,2
25699,3
25700,2
25701,1
25706,1
25708,45
25711,1
25719,3
25720,2
25729,1
25730,1
25749,1
25760,5
25761,4
25768,404
25775,1
25786,6
25798,4
25801,1
25811,70
25816,1
25823,1
25832,2
25833,1
25837,1
25849,11
25862,1
25866,1
25885,4
25893,1
25902,1
25909,1
25912,1
25913,2
25922,6
25927,1
25929,1
25936,384
25944,2
25950,9
25960,5
25962,1
25974,3
25981,7
25992,4
26000,1
26003,1
26009,18
26016,1
26019,28
26025,3
26026,1
26034,102
26038,1
26039,5
26041,1
26042,1
26044,1
26045,8
26048,1
26052,5
26053,1
26056,1
26058,2
26060,3
26067,2
26081,1
26087,4
26094,6
26105,6
26106,7
26114,3
26118,1
26119,22
26120,27
26127,1
26139,1
26149,17
26151,2
26154,7
26166,1
26172,1
26177,7
26185,1
26186,2
26192,1
26194,1
26196,1
26201,8
26206,2
26208,3
26213,2
26215,2
26219,4
26224,4
26226,2
26230,2
26232,1
26239,2
26243,1
26247,1
26249,1
26250,1
26253,1
26266,1
26268,2
26269,2
26271,1
26272,1
26273,4
26278,1
26283,2
26295,1
26296,3
26298,1
26303,1
26304,65
26309,1
26312,1
26323,1
26331,1
26337,1
26343,2
26347,4
26355,1
26365,33
26369,2
26370,1
26376,1
26387,1
26388,3
26398,1
26404,1
26410,4
26416,1
26418,1
26420,2
26428,1
26432,2
26433,1
26452,7
26458,1
26461,3
26463,1
26464,2
26473,1
26475,1
26479,1
26482,3
26485,1
26494,188
26501,5
26506,4
26512,1
26513,1
26514,1
26515,1
26516,2
26517,8
26521,1
26523,4
26525,1
26526,2
26527,25
26533,2
26541,1
26543,1
26547,1
26548,3
26549,2
26551,3
26554,1
26561,1
26562,6
26567,1
26568,7
26570,1
26575,1
26595,1
26599,1
26603,4
26610,2
26614,1
26621,47
26622,1
26626,3
26628,1
26633,107
26646,1
26647,1
26648,1
26656,2
26665,2
26666,3
26670,11
26673,1
26681,2
26689,1
26690,5
26691,1
26701,2
26712,1
26713,2
26714,2
26719,4
26722,1
26724,2
26725,2
26728,10
26732,1
26742,1
26743,1
26744,1
26748,1
26750,1
26753,1
26758,1
26762,5
26770,1
26777,5
26778,1
26780,2
26781,1
26813,1
26816,1
26824,46
26831,1
26835,1
26841,3
26847,1
26852,8
26860,1
26863,1
26864,1
26868,8
26871,1
26881,1
26882,1
26888,1
26891,1
26892,1
26893,1
26897,1
26898,1
26902,2
26905,1
26906,1
26908,6
26920,4
26921,9
26930,1
26933,1
26936,1
26937,1
26941,1
26944,1
26947,1
26964,1
26969,2
26970,4
26978,39
26979,8
26983,1
26988,7
26992,1
26993,1
26994,1
27001,1
27003,14
27005,1
27009,1
27014,1
27015,3
27022,3
27027,1
27031,3
27032,5
27038,3
27044,2
27059,1
27062,2
27067,2
27072,1
27073,1
27077,1
27079,23
27083,3
27085,38
27096,2
27098,1
27100,1
27103,14
27114,58
27118,1
27122,5
27123,2
27125,2
27127,1
27134,2
27139,1
27145,1
27148,5
27149,1
27159,3
27161,156
27162,1
27166,1
27171,1
27173,2
27178,30
27179,1
27180,9
27181,2
27184,1
27185,1
27187,1
27191,2
27194,2
27197,2
27204,1
27208,31
27209,1
27210,1
27211,1
27217,4
27229,1
27235,3
27242,54
27253,80
27257,1
27261,3
27270,1
27292,3
27296,1
27300,1
27304,1
27306,1
27317,1
27325,1
27328,2
27332,9
27338,7
27343,3
27348,1
27349,1
27350,1
27357,5
27359,1
27360,1
27364,3
27373,1
27379,1
27383,3
27399,1
27400,4
27407,1
27412,1
27418,2
27422,2
27429,2
27432,1
27442,1
27445,1
27446,1
27456,1
27458,1
27459,1
27464,5
27471,1
27474,2
27476,32
27477,2
27482,1
27492,1
27496,1
27512,1
27513,1
27517,8
27539,2
27540,22
27559,1
27566,3
27600,13
27605,5
27613,1
27614,1
27616,1
27617,17
27618,5
27626,1
27635,1
27641,1
27650,1
27661,3
27669,1
27670,3
27671,31
27685,1
27687,1
27696,4
27700,1
27701,1
27714,2
27718,2
27726,11
27728,1
27731,1
27732,1
27735,1
27736,6
27745,3
27750,3
27757,22
27760,1
27761,2
27763,9
27764,1
27767,2
27770,1
27772,1
27781,4
27791,38
27794,2
27796,28
27797,2
27798,2
27803,2
27804,29
27817,4
27820,10
27827,1
27844,1
27852,1
27856,1
27860,1
27861,30
27866,11
27874,6
27877,1
27881,69
27891,1
27906,3
27909,1
27910,3
27912,4
27922,2
27932,1
27940,3
27945,2
27946,1
27953,1
27956,3
27964,1
27965,2
27968,1
27971,2
27973,1
27979,2
27980,1
27986,1
27992,1
27993,1
27998,1
27999,1
28001,1
28002,1
28006,3
28008,1
28011,1
28014,1
28015,1
28017,1
28019,1
28022,2
28024,1
28029,22
28031,6
28034,1
28035,1
28038,7
28039,1
28040,1
28041,7
28042,1
28049,1
28053,1
28056,1
28068,1
28071,9
28081,1
28096,1
28098,1
28102,1
28113,1
28123,1
28126,2
28139,3
28140,1
28153,1
28154,1
28156,1
28165,1
28167,1
28175,3
28182,1
28183,1
28186,1
28189,1
28191,1
28192,1
28193,1
28199,1
28201,1
28202,2
28203,1
28207,1
28208,1
28217,15
28220,1
28239,1
28244,5
28251,1
28255,1
28261,1
28266,3
28267,1
28268,1
28271,2
28278,1
28281,1
28308,3
28311,1
28312,1
28313,5
28325,1
28329,2
28351,4
28352,1
28363,1
28365,2
28373,2
28374,59
28381,1
28392,1
28396,1
28398,1
28400,1
28402,2
28405,2
28406,1
28415,1
28418,2
28424,14
28427,1
28429,4
28437,1
28443,2
28448,1
28449,1
28453,4
28454,1
28455,11
28458,1
28460,1
28463,1
28466,5
28473,2
28477,4
28479,3
28497,1
28500,3
28503,1
28510,1
28511,1
28514,3
28521,2
28531,4
28538,23
28541,2
28543,1
28544,7
28556,14
28559,1
28571,2
28574,1
28575,2
28576,4
28586,1
28596,1
28597,2
28598,2
28604,1
28607,1
28610,3
28613,1
28616,1
28619,3
28621,1
28622,1
28623,1
28625,1
28629,1
28634,1
28651,1
28657,1
28660,9
28661,4
28664,1
28666,1
28673,1
28675,1
28678,1
28679,1
28686,2
28690,1
28691,2
28692,4
28694,2
28696,266
28699,7
28703,7
28718,39
28729,1
28732,1
28745,1
28748,3
28756,1
28761,1
28765,2
28768,3
28774,1
28783,1
28787,1
28790,1
28792,1
28793,1
28821,1
28828,1
28833,2
28845,1
28855,1
28856,1
28857,1
28873,5
28874,1
28876,1
28877,62
28881,5
28892,2
28905,1
28906,35
28912,6
28919,1
28927,13
28933,1
28940,6
28945,1
28946,1
28949,3
28953,4
28961,9
28963,1
28969,81
28972,1
28988,277
29020,179
29025,1
29029,92
29032,6
29036,1
29041,1
29043,21
29044,2
29046,2
29056,1
29059,1
29067,2
29072,1
29074,4
29076,25
29089,1
29090,4
29092,1
29095,2
29099,1
29105,1
29108,1
29117,2
29118,1
29121,1
29122,5
29130,1
29146,1
29149,2
29157,3
29165,1
29179,1
29181,13
29184,1
29189,1
29200,1
29202,1
29204,1
29208,8
29214,3
29217,1
29229,1
29238,1
29242,1
29263,1
29270,159
29276,6
29278,1
29288,1
29299,2
29300,2
29304,1
29305,1
29311,1
29322,21
29331,17
29338,5
29344,1
29349,3
29362,1
29370,2
29371,1
29372,1
29374,1
29377,1
29383,1
29385,1
29388,1
29390,6
29398,1
29399,23
29406,1
29412,3
29426,1
29429,1
29432,1
29440,1
29450,1
29456,1
29459,1
29464,1
29468,1
29472,2
29521,1
29523,1
29526,3
29528,1
29529,3
29531,1
29549,7
29552,1
29557,5
29558,10
29559,3
29577,1
29590,1
29591,1
29593,1
29599,2
29605,1
29623,1
29645,1
29665,1
29673,2
29686,2
29688,2
29691,1
29696,1
29699,3
29702,2
29724,1
29732,1
29745,2
29763,1
29765,4
29785,2
29793,1
29794,1
29801,1
29816,1
29832,2
29841,2
29842,2
29845,3
29868,1
29870,2
29875,1
29878,1
29882,2
29899,3
29904,1
29907,1
29914,1
29918,1
29924,1
29925,1
29927,1
29930,1
29936,4
29937,2
29950,1
29951,1
29955,12
29958,1
29962,1
29972,42
29975,7
29982,1
29987,1
30000,21
30001,1
30005,46
30006,1
30012,1
30016,1
30019,1
30026,56
30030,3
30039,1
30045,1
30048,1
30059,1
30062,2
30063,1
30071,2
30077,6
30078,4
30082,1
30092,1
30097,1
30104,1
30110,4
30112,1
30119,1
30124,8
30135,1
30150,1
30159,4
30160,16
30168,8
30169,1
30170,1
30175,1
30176,1
30177,1
30179,1
30184,1
30192,2
30198,3
30210,2
30214,1
30220,1
30224,1
30225,3
30229,1
30232,1
30233,1
30235,1
30248,1
30249,8
30257,1
30262,2
30263,3
30269,1
30276,2
30278,394
30281,1
30284,1
30290,3
30294,1
30296,57
30300,2
30302,3
30306,1
30321,1
30334,1
30336,18
30340,1
30342,1
30353,1
30355,2
30358,1
30369,1
30370,1
30372,1
30376,2
30383,6
30385,1
30392,3
30396,94
30408,38
30410,1
30421,1
30424,10
30431,4
30438,9
30439,1
30444,2
30450,1
30465,24
30468,1
30470,1
30480,1
30484,7
30491,1
30496,1
30500,3
30502,2
30504,4
30512,2
30514,1
30515,1
30516,1
30522,2
30527,3
30540,1
30551,3
30552,4
30554,2
30573,15
30578,1
30582,1
30583,1
30595,1
30596,6
30608,1
30614,1
30618,1
30623,3
30625,1
30631,1
30636,1
30643,14
30655,1
30665,1
30670,3
30671,1
30672,3
30673,2
30677,2
30678,19
30685,2
30695,2
30704,1
30707,1
30709,1
30723,1
30729,2
30747,1
30755,2
30764,1
30768,1
30778,3
30780,9
30785,1
30794,1
30797,1
30814,2
30815,6
30820,1
30826,1
30828,1
30838,2
30840,1
30844,1
30861,1
30863,2
30865,1
30867,8
30876,1
30880,2
30882,1
30883,1
30884,1
30885,1
30894,10
30904,20
30906,1
30908,1
30927,1
30929,2
30930,1
30931,1
30934,2
30945,1
30946,3
30947,1
30948,1
30953,1
30956,1
30958,4
30960,1
30966,1
30977,2
30984,1
30988,4
30996,4
30998,1
31001,2
31007,12
31013,1
31016,1
31024,17
31029,1
31042,2
31044,1
31048,2
31051,5
31055,1
31056,2
31068,1
31071,1
31078,1
31090,75
31101,4
31102,1
31103,2
31104,1
31112,1
31115,1
31122,2
31126,2
31135,2
31144,3
31145,1
31147,1
31156,4
31162,1
31164,2
31169,25
31176,1
31181,1
31192,1
31198,19
31199,9
31224,1
31227,2
31234,4
31240,1
31244,6
31246,6
31247,1
31250,2
31260,1250
31264,2
31267,217
31274,1
31283,1
31290,83
31300,1
31312,3
31322,1
31341,1
31343,1
31344,1
31366,25
31367,3
31372,2
31390,1
31392,1
31397,3
31400,1
31402,1
31417,2
31418,104
31421,1
31425,7
31428,1
31431,1
31438,1
31445,1
31456,6
31458,1
31459,1
31460,1
31465,1
31468,2
31473,1
31478,3
31479,2
31484,2
31496,2
31502,13
31507,1
31508,2
31509,1
31523,1
31538,1
31539,2
31543,5
31548,1
31551,1
31555,1
31556,1
31558,1
31559,2
31560,45
31574,1
31587,4
31592,3
31599,1
31602,1
31614,1
31617,1
31621,1
31625,1
31645,1
31648,1
31664,1
31666,19
31673,51
31674,1
31676,1
31684,10
31685,1
31687,1
31690,1
31693,2
31702,3
31703,1
31706,3
31713,1
31716,2
31719,12
31720,2
31723,4
31727,3
31730,1
31732,2
31734,1
31736,1
31743,1
31751,5
31765,1
31771,1
31772,1
31776,1
31780,1
31782,1
31794,1
31812,1
31824,1
31827,1
31828,5
31832,1
31833,1
31839,1
31840,2
31841,1
31843,4
31849,1
31856,7
31865,2
31871,1
31873,1
31882,1
31888,1
31889,1
31900,1
31906,1
31914,2
31921,1
31924,1
31933,1
31937,10
31950,1
31963,7
31989,1
31990,1
31992,6
31994,2
32008,142
32010,1
32013,5
32014,5
32016,1
32024,1
32030,1
32033,1
32036,2
32047,2
32055,1
32069,3
32076,1
32080,2
32093,1
32101,2
32105,1
32107,1
32108,1
32111,1
32118,1
32122,1
32126,2
32135,44
32139,1
32144,2
32145,1
32150,1
32151,2
32158,1
32169,2
32175,1
32186,2
32204,3
32218,1
32227,1
32233,8
32234,1
32235,2
32236,1
32241,1
32242,3
32246,1
32249,3
32255,1
32259,1
32268,2
32275,1
32277,1
32278,3
32279,1
32281,3
32287,1
32289,1
32290,1
32297,2
32298,1
32299,1
32303,1
32306,1
32308,2
32309,1
32310,1
32317,12
32323,3
32325,49
32334,1
32335,1
32342,1
32347,47
32349,2
32353,188
32364,1
32366,1
32370,2
32373,2
32380,1
32384,1
32385,7
32388,4
32394,1
32399,5
32401,5
32403,1
32411,2
32422,1
32424,3
32435,1
32436,13
32443,1
32447,7
32448,15
32454,1
32455,6
32460,2
32475,1
32484,1
32489,1
32495,2
32497,11
32502,6
32504,1
32505,1
32514,2
32523,6
32524,4
32525,1
32533,1
32540,1
32541,1
32542,1
32545,1
32549,1
32560,1
32561,1
32562,12
32563,1
32565,1
32575,1
32578,2
32584,1
32597,8
32602,1
32614,1
32621,1
32624,3
32627,1
32629,1
32630,8
32631,1
32641,1
32645,2
32659,1
32670,1
32671,9
32679,2
32686,11
32689,4
32693,3
32694,1
32698,9
32702,1
32705,1
32707,1
32708,1
32723,3
32738,1
32742,1
32746,1
32754,1
32758,1
32760,1
32779,1
32800,3
32802,2
32803,55
32809,1
32813,1
32821,1
32825,1
32828,6
32833,1
32845,1
32860,2
32863,4
32869,1
32873,1
32875,1
32879,1
32882,1
32892,10
32896,5
32898,2
32904,1
32918,1
32923,1
32924,3
32925,20
32930,1
32931,2
32944,2
32945,1
32953,2
32954,1
32973,1
32975,6
32978,12
32980,2
32983,1
32985,1
32991,1
33000,1
33021,47
33026,4
33028,2
33031,1
33032,1
33034,3
33054,2
33062,5
33064,1
33065,1
33080,1
33085,1
33095,1
33098,8
33100,1
33101,3
33120,1
33121,9
33130,1
33134,1
33139,1
33140,1
33141,1
33149,2
33157,79
33165,1
33168,1
33170,2
33174,2
33177,1
33179,1
33180,2
33195,1
33197,1
33198,3
33202,2
33203,6
33206,1
33220,1
33221,4
33231,2
33247,2
33248,1
33249,2
33251,1
33261,1
33274,1
33285,1
33288,4
33291,1
33299,1
33315,8
33322,2
33336,1
33345,38
33351,1
33352,4
33353,1
33355,22
33357,1
33362,1
33363,1
33365,1
33366,1
33369,7
33371,1
33376,2
33383,1
33394,3
33395,1
33403,18
33420,1
33422,2
33423,3
33424,1
33425,1
33432,1
33435,1
33444,1
33445,12
33447,2
33455,7
33457,1
33459,2
33466,3
33471,1
33474,3
33475,5
33478,53
33484,1
33485,2
33486,1
33490,16
33492,1
33496,6
33504,1
33508,1
33512,1
33518,51
33527,1
33528,2
33533,16
33543,5
33559,11
33564,21
33573,1
33575,1
33579,1
33587,1
33606,2
33609,1
33612,2
33633,1
33635,5
33636,9
33642,3
33643,1
33664,2
33666,1
33668,1
33670,1
33677,1
33701,1
33713,1
33721,2
33723,14
33726,3
33732,2
33733,1
33744,2
33751,1
33763,1
33767,8
33769,1
33790,9
33792,1
33809,3
33812,2
33814,1
33816,9
33820,4
33825,2
33826,1
33827,2
33839,1
33840,6
33842,1
33843,34
33844,1
33848,4
33850,52
33851,2
33855,2
33866,1
33868,1
33869,118
33883,1
33885,3
33886,2
33887,1
33888,11
33890,1
33895,1
33900,1
33901,1
33903,1
33912,1
33914,1
33916,1
33917,5
33922,2
33923,3
33928,3
33929,1
33930,5
33932,1
33934,1
33944,1
33950,1
33953,5
33965,1
33969,2
33981,1
33986,12
33989,2
33993,3
33994,1
33996,2
33997,2
34002,1
34014,21
34015,3
34017,1
34018,1
34024,2
34029,1
34034,7
34040,2
34041,1
34058,3
34060,1
34069,255
34078,7
34086,1
34089,10
34092,2
34113,1
34114,4
34124,1
34135,1
34140,1
34141,1
34148,392
34149,1
34152,1
34175,2
34181,7
34183,103
34195,2
34196,1
34197,1
34200,79
34207,1
34210,1
34211,1
34214,1
34217,3
34220,2
34227,2
34229,2
34233,1
34238,5
34243,1
34246,2
34248,1
34251,3
34259,2
34268,4
34273,1
34281,14
34283,1
34291,1
34302,12
34306,2
34307,1
34310,1
34311,1
34313,2
34325,1
34327,70
34328,1
34336,30
34339,19
34340,15
34344,1
34350,1
34351,1
34359,1
34360,1
34364,111
34380,9
34382,1
34383,1
34384,1
34386,1
34389,2
34390,1
34393,4
34394,4
34398,13
34400,2
34409,1
34419,3
34421,1
34423,1
34425,2
34427,1
34443,2
34446,4
34451,1
34454,7
34468,1
34477,2
34480,3
34484,1
34487,1
34505,5
34506,4
34509,1
34513,3
34519,6
34520,8
34538,1
34547,1
34549,1
34550,1
34553,1
34557,1
34562,3
34573,36
34574,1
34580,6
34581,3
34583,1
34591,1
34599,2
34605,6
34608,28
34613,19
34614,48
34618,1
34626,1
34631,1
34634,1
34651,1
34661,4
34672,2
34677,2
34690,3
34691,1
34696,1
34700,1
34703,2
34705,2
34709,1
34728,4
34734,1
34735,13
34754,4
34756,2
34763,1
34766,1
34770,2
34772,1
34785,1
34796,1
34802,1
34807,1
34808,1
34810,1
34812,1
34814,3
34834,1
34841,1
34849,1
34861,1
34865,12
34868,3
34870,6
34880,1
34886,5
34889,1
34893,2
34901,3
34905,1
34913,1
34916,2
34921,1
34925,3
34927,1
34929,2
34933,2
34950,1
34954,1
34960,1
34970,1
34972,2
34985,17
34991,1
34993,4
35003,1
35011,1
35018,1
35026,2
35041,4
35044,1
35048,3
35053,13
35055,1
35064,2
35068,1
35075,3
35080,5
35081,2
35098,2
35099,1
35100,4
35104,1
35105,14
35106,1
35116,5
35118,1
35122,7
35131,1
35137,2
35142,1
35144,1
35148,1
35157,3
35158,1
35163,1
35166,2
35172,1
35174,1
35180,3
35182,2
35184,1
35204,3
35208,1
35217,1
35223,1
35227,1
35230,2
35237,3
35241,2
35242,1
35243,3
35246,2
35247,1
35248,2
35249,1
35253,1
35257,1
35264,2
35273,1
35276,173
35284,4
35287,1
35288,1
35289,1
35291,17
35293,1
35299,1
35301,13
35312,1
35320,1
35326,2
35328,1
35331,3
35340,2
35346,1
35358,1
35359,1
35361,1
35367,2
35368,3
35375,1
35378,1
35384,1
35387,1
35390,28
35393,1
35394,3
35396,1
35397,2
35399,3
35414,10
35418,2
35424,7
35431,2
35435,1
35438,8
35440,2
35451,2
35459,1
35465,1
35466,2
35469,3
35471,2
35474,1
35477,1
35479,1
35484,2
35490,36
35498,4
35507,1
35513,1
35520,7
35531,1
35538,1
35542,1
35544,1
35546,1
35547,2
35554,6
35571,1
35573,1
35581,1
35590,10
35593,1
35598,2
35602,4
35614,2
35615,1
35630,1
35634,2
35639,96
35660,1
35662,1
35675,1
35684,1
35686,1
35689,1
35691,3
35693,33
35698,2
35707,9
35709,3
35714,1
35719,1
35720,1
35721,1
35726,1
35728,1
35735,1
35736,1
35745,2
35749,1
35752,1
35755,2
35758,1
35762,1
35766,1
35770,1
35772,2
35783,9
35790,1
35796,1
35799,2
35802,23
35806,3
35809,64
35810,1
35811,1
35812,1
35813,1
35814,1
35824,2
35841,28
35844,2
35849,1
35850,1
35853,1
35856,1
35861,6
35879,1
35893,8
35896,1
35897,3
35903,1
35916,2
35925,8
35942,1
35954,1
35955,1
35958,1
35959,7
35968,4
35969,1
35971,4
35973,23
35974,38
35977,1
35979,1
35984,5
35995,1
35997,2
36006,62
36009,3
36020,1
36022,2
36024,1
36026,1
36035,1
36039,68
36047,4
36049,1
36051,11
36055,48
36062,1
36065,1
36067,1
36069,1
36071,1
36077,1
36086,1
36093,1
36096,8
36099,1
36103,1
36108,2
36111,2
36112,3
36128,1
36132,1
36136,1
36137,1
36140,2
36154,2
36161,2
36165,1
36167,1
36170,2
36171,2
36173,84
36175,1
36180,1
36186,1
36193,2
36201,1
36212,1
36214,1
36217,1
36218,1
36219,1
36221,1
36224,1
36225,1
36228,1
36238,3
36240,2
36241,1
36242,1
36248,1
36254,1
36258,1
36259,2
36280,1
36288,2
36290,1
36295,1
36296,3
36308,1
36322,1
36323,1
36325,1
36326,1
36331,2
36341,2
36344,1
36347,1
36367,1
36383,8
36392,1
36393,4
36394,2
36395,1
36399,3
36403,7
36410,1
36414,1
36416,2
36443,1
36446,1
36455,1
36456,1
36462,1
36464,1
36471,4
36473,38
36479,10
36480,2
36484,1
36489,1
36494,1
36496,3
36500,1
36501,1
36503,1
36506,1
36512,2
36513,2
36518,1
36524,9
36526,2
36527,1
36528,2
36530,5
36534,2
36535,10
36540,1
36561,1
36570,31
36571,2
36578,1
36589,80
36593,1
36594,1
36596,1
36603,1
36611,1
36612,2
36613,1
36614,2
36623,1
36625,2
36628,1
36629,1
36636,1
36638,1
36643,1
36657,2
36658,5
36666,1
36676,1
36677,1
36682,1
36691,1
36694,5
36696,1
36699,1
36704,1
36707,4
36713,1
36715,2
36726,4
36729,5
36733,1
36734,1
36736,1
36739,1
36740,1
36743,1
36745,1
36747,2
36765,1
36776,4
36778,3
36780,1
36788,2
36792,1
36798,1
36802,1
36807,2
36808,2
36817,3
36823,1
36829,3
36834,144
36845,19
36853,27
36855,5
36858,5
36863,1
36878,1
36879,1
36883,1
36884,22
36888,1
36892,2
36904,2
36914,2
36915,1
36916,1
36919,1
36921,2
36926,2
36929,22
36930,1
36933,2
36934,59
36937,1
36947,1
36952,1
36966,14
36968,2
36970,1
36975,1
36977,1
36979,125
36984,8
36985,1
36986,2
36987,1
37007,1
37014,1
37020,1
37024,1
37026,1
37027,1
37039,2
37040,2
37041,1
37057,1
37058,1
37062,1
37068,1
37072,11
37075,2
37077,1
37078,11
37084,1
37087,1
37088,1
37092,1
37093,4
37095,2
37109,1
37110,1
37113,1
37122,48
37123,1
37135,2
37138,4
37146,1
37147,1
37174,1
37175,10
37182,1
37190,1
37193,3
37197,1
37200,2
37204,1
37206,1
37218,2
37219,1
37223,2
37224,3
37226,1
37235,1
37238,2
37239,1
37242,1
37249,3
37250,2
37263,1
37265,2
37279,1
37282,1
37283,1
37296,1
37308,15
37315,3
37323,2
37324,1
37327,3
37329,1
37332,1
37335,7
37336,1
37338,2
37340,18
37343,1
37352,1
37367,2
37372,1
37373,1
37377,1
37393,3
37394,3
37408,1
37409,1
37423,1
37438,7
37439,1
37440,7
37450,1
37453,7
37459,15
37460,1
37461,1
37467,1
37470,1
37471,3
37475,1
37480,1
37481,2
37485,5
37486,1
37496,1
37504,2
37506,1
37511,1
37515,1
37531,1
37541,1
37542,10
37547,4
37548,15
37552,31
37555,1
37556,5
37557,1
37564,1
37569,2
37572,12
37574,2
37575,1
37580,10
37584,1
37589,1
37599,1
37603,2
37621,4
37622,5
37623,1
37635,3
